Tag, Descricao, Modulo, Fase, Grandeza, IdSensor, Frequencia_Amostragem, Timestamp
M1VBSC, VIBRATION SENSOR C, 1, C, V, None, 33333.0, 1737571436.3515716

tempos, dados
10.919677734375, -0.202445
10.94970703125, -0.203196
10.979736328125, -0.215213
11.009765625, -0.227229
11.03955078125, -0.214462
11.069580078125, -0.194559
11.099609375, -0.215964
11.129638671875, -0.200943
11.15966796875, -0.199816
11.189697265625, -0.214462
11.2197265625, -0.205824
11.249755859375, -0.233613
11.27978515625, -0.22385
11.3095703125, -0.18104
11.339599609375, -0.18442
11.36962890625, -0.18855
11.399658203125, -0.204698
11.4296875, -0.212959
11.459716796875, -0.179913
11.48974609375, -0.218217
11.519775390625, -0.223474
11.549560546875, -0.188926
11.57958984375, -0.210706
11.609619140625, -0.181416
11.6396484375, -0.193057
11.669677734375, -0.218968
11.69970703125, -0.203571
11.729736328125, -0.205073
11.759765625, -0.185922
11.78955078125, -0.20958
11.819580078125, -0.212208
11.849609375, -0.199065
11.879638671875, -0.216715
11.90966796875, -0.189677
11.939697265625, -0.19531
11.9697265625, -0.199816
11.999755859375, -0.202069
12.02978515625, -0.21371
12.0595703125, -0.190804
12.089599609375, -0.214837
12.11962890625, -0.216715
12.149658203125, -0.204698
12.1796875, -0.212959
12.209716796875, -0.195685
12.23974609375, -0.19193
12.269775390625, -0.182918
12.299560546875, -0.19193
12.32958984375, -0.207702
12.359619140625, -0.19869
12.3896484375, -0.214086
12.419677734375, -0.205824
12.44970703125, -0.194934
12.479736328125, -0.208829
12.509765625, -0.189302
12.539794921875, -0.213335
12.569580078125, -0.20282
12.599609375, -0.173905
12.629638671875, -0.211457
12.65966796875, -0.208829
12.689697265625, -0.214086
12.7197265625, -0.204322
12.749755859375, -0.200567
12.77978515625, -0.22047
12.8095703125, -0.206951
12.839599609375, -0.202069
12.86962890625, -0.190428
12.899658203125, -0.203947
12.9296875, -0.203947
12.959716796875, -0.200567
12.98974609375, -0.22047
13.019775390625, -0.206576
13.0498046875, -0.205824
13.07958984375, -0.2062
13.109619140625, -0.214837
13.1396484375, -0.200567
13.169677734375, -0.187799
13.19970703125, -0.229107
13.229736328125, -0.213335
13.259765625, -0.211457
13.289794921875, -0.224601
13.319580078125, -0.201694
13.349609375, -0.219719
13.379638671875, -0.225727
13.40966796875, -0.205073
13.439697265625, -0.194559
13.4697265625, -0.204698
13.499755859375, -0.216715
13.52978515625, -0.209204
13.5595703125, -0.191555
13.589599609375, -0.189302
13.61962890625, -0.227229
13.649658203125, -0.217841
13.6796875, -0.201318
13.709716796875, -0.223099
13.73974609375, -0.206576
13.769775390625, -0.215588
13.7998046875, -0.186297
13.82958984375, -0.175783
13.859619140625, -0.23136
13.8896484375, -0.217466
13.919677734375, -0.220094
13.94970703125, -0.221221
13.979736328125, -0.205449
14.009765625, -0.218968
14.039794921875, -0.207702
14.069580078125, -0.206576
14.099609375, -0.238119
14.129638671875, -0.233989
14.15966796875, -0.215588
14.189697265625, -0.222723
14.2197265625, -0.205449
14.249755859375, -0.191179
14.27978515625, -0.215964
14.309814453125, -0.211082
14.339599609375, -0.211082
14.36962890625, -0.249385
14.399658203125, -0.228731
14.4296875, -0.208078
14.459716796875, -0.216339
14.48974609375, -0.22385
14.519775390625, -0.22047
14.5498046875, -0.197939
14.57958984375, -0.208829
14.609619140625, -0.209955
14.6396484375, -0.201694
14.669677734375, -0.204322
14.69970703125, -0.221221
14.729736328125, -0.249385
14.759765625, -0.23136
14.789794921875, -0.216715
14.819580078125, -0.224976
14.849609375, -0.214462
14.879638671875, -0.216339
14.90966796875, -0.238495
14.939697265625, -0.239997
14.9697265625, -0.238495
14.999755859375, -0.235866
15.02978515625, -0.206951
15.059814453125, -0.224225
15.089599609375, -0.252389
15.11962890625, -0.234364
15.149658203125, -0.214086
15.1796875, -0.227605
15.209716796875, -0.264406
15.23974609375, -0.224976
15.269775390625, -0.2062
15.2998046875, -0.21709
15.32958984375, -0.244879
15.359619140625, -0.26403
15.3896484375, -0.198314
15.419677734375, -0.243377
15.44970703125, -0.252014
15.479736328125, -0.197187
15.509765625, -0.253516
15.539794921875, -0.255018
15.56982421875, -0.237744
15.599609375, -0.23887
15.629638671875, -0.205073
15.65966796875, -0.208078
15.689697265625, -0.211082
15.7197265625, -0.224976
15.749755859375, -0.246756
15.77978515625, -0.240748
15.809814453125, -0.256896
15.839599609375, -0.230984
15.86962890625, -0.200192
15.899658203125, -0.230609
15.9296875, -0.250887
15.959716796875, -0.243752
15.98974609375, -0.23474
16.019775390625, -0.237744
16.0498046875, -0.241124
16.079833984375, -0.219719
16.109619140625, -0.215213
16.1396484375, -0.23474
16.169677734375, -0.215213
16.19970703125, -0.235115
16.229736328125, -0.264406
16.259765625, -0.22798
16.289794921875, -0.22798
16.31982421875, -0.252765
16.349609375, -0.237744
16.379638671875, -0.212584
16.40966796875, -0.244128
16.439697265625, -0.247507
16.4697265625, -0.203571
16.499755859375, -0.236617
16.52978515625, -0.253516
16.559814453125, -0.223099
16.589599609375, -0.21371
16.61962890625, -0.229858
16.649658203125, -0.245254
16.6796875, -0.236242
16.709716796875, -0.22385
16.73974609375, -0.220094
16.769775390625, -0.251638
16.7998046875, -0.247883
16.829833984375, -0.238495
16.859619140625, -0.27079
16.8896484375, -0.2599
16.919677734375, -0.244128
16.94970703125, -0.236993
16.979736328125, -0.229858
17.009765625, -0.237744
17.039794921875, -0.231736
17.06982421875, -0.229482
17.099609375, -0.244128
17.129638671875, -0.237744
17.15966796875, -0.238119
17.189697265625, -0.244128
17.2197265625, -0.229482
17.249755859375, -0.242626
17.27978515625, -0.241875
17.309814453125, -0.235491
17.33984375, -0.226103
17.36962890625, -0.204698
17.399658203125, -0.23887
17.4296875, -0.248634
17.459716796875, -0.225727
17.48974609375, -0.227229
17.519775390625, -0.231736
17.5498046875, -0.22798
17.579833984375, -0.229482
17.609619140625, -0.259149
17.6396484375, -0.253891
17.669677734375, -0.235115
17.69970703125, -0.24901
17.729736328125, -0.266659
17.759765625, -0.244503
17.789794921875, -0.233238
17.81982421875, -0.264782
17.849853515625, -0.244879
17.879638671875, -0.250887
17.90966796875, -0.261402
17.939697265625, -0.237368
17.9697265625, -0.239246
17.999755859375, -0.254642
18.02978515625, -0.251638
18.059814453125, -0.218592
18.08984375, -0.243001
18.11962890625, -0.252389
18.149658203125, -0.209204
18.1796875, -0.213335
18.209716796875, -0.253891
18.23974609375, -0.257647
18.269775390625, -0.234364
18.2998046875, -0.248259
18.329833984375, -0.24225
18.359619140625, -0.219343
18.3896484375, -0.227229
18.419677734375, -0.245254
18.44970703125, -0.246381
18.479736328125, -0.236617
18.509765625, -0.244879
18.539794921875, -0.243001
18.56982421875, -0.250136
18.599853515625, -0.252014
18.629638671875, -0.253891
18.65966796875, -0.249761
18.689697265625, -0.221596
18.7197265625, -0.262904
18.749755859375, -0.258773
18.77978515625, -0.237368
18.809814453125, -0.274921
18.83984375, -0.239622
18.86962890625, -0.246381
18.899658203125, -0.279051
18.9296875, -0.23887
18.959716796875, -0.21709
18.98974609375, -0.249761
19.019775390625, -0.273419
19.0498046875, -0.231736
19.079833984375, -0.22798
19.10986328125, -0.266659
19.1396484375, -0.259149
19.169677734375, -0.223099
19.19970703125, -0.212584
19.229736328125, -0.243377
19.259765625, -0.246005
19.289794921875, -0.233613
19.31982421875, -0.233989
19.349853515625, -0.247507
19.379638671875, -0.276423
19.40966796875, -0.256896
19.439697265625, -0.226854
19.4697265625, -0.229107
19.499755859375, -0.24225
19.52978515625, -0.258773
19.559814453125, -0.262153
19.58984375, -0.263655
19.61962890625, -0.265533
19.649658203125, -0.279802
19.6796875, -0.250887
19.709716796875, -0.196436
19.73974609375, -0.229858
19.769775390625, -0.235866
19.7998046875, -0.221596
19.829833984375, -0.271165
19.85986328125, -0.246381
19.8896484375, -0.237744
19.919677734375, -0.254642
19.94970703125, -0.263279
19.979736328125, -0.293697
20.009765625, -0.222347
20.039794921875, -0.224225
20.06982421875, -0.277925
20.099853515625, -0.241875
20.129638671875, -0.253516
20.15966796875, -0.281304
20.189697265625, -0.255769
20.2197265625, -0.26741
20.249755859375, -0.265908
20.27978515625, -0.225727
20.309814453125, -0.273794
20.33984375, -0.265533
20.369873046875, -0.225727
20.399658203125, -0.258398
20.4296875, -0.247883
20.459716796875, -0.225352
20.48974609375, -0.252765
20.519775390625, -0.266659
20.5498046875, -0.240373
20.579833984375, -0.226103
20.60986328125, -0.205449
20.6396484375, -0.236993
20.669677734375, -0.267786
20.69970703125, -0.240373
20.729736328125, -0.238119
20.759765625, -0.216715
20.789794921875, -0.243001
20.81982421875, -0.275296
20.849853515625, -0.220094
20.8798828125, -0.234364
20.90966796875, -0.24901
20.939697265625, -0.228356
20.9697265625, -0.249761
20.999755859375, -0.258398
21.02978515625, -0.272667
21.059814453125, -0.247507
21.08984375, -0.221221
21.119873046875, -0.230984
21.149658203125, -0.239246
21.1796875, -0.24563
21.209716796875, -0.221972
21.23974609375, -0.218592
21.269775390625, -0.239246
21.2998046875, -0.229482
21.329833984375, -0.227229
21.35986328125, -0.253891
21.3896484375, -0.247507
21.419677734375, -0.233238
21.44970703125, -0.23136
21.479736328125, -0.226854
21.509765625, -0.24225
21.539794921875, -0.224601
21.56982421875, -0.242626
21.599853515625, -0.255018
21.6298828125, -0.225727
21.65966796875, -0.245254
21.689697265625, -0.215213
21.7197265625, -0.215588
21.749755859375, -0.245254
21.77978515625, -0.22798
21.809814453125, -0.22047
21.83984375, -0.217466
21.869873046875, -0.249761
21.899658203125, -0.238495
21.9296875, -0.240373
21.959716796875, -0.249385
21.98974609375, -0.205824
22.019775390625, -0.252014
22.0498046875, -0.254267
22.079833984375, -0.231736
22.10986328125, -0.254642
22.139892578125, -0.23474
22.169677734375, -0.237744
22.19970703125, -0.218217
22.229736328125, -0.235115
22.259765625, -0.268537
22.289794921875, -0.231736
22.31982421875, -0.236993
22.349853515625, -0.230233
22.3798828125, -0.217466
22.40966796875, -0.24563
22.439697265625, -0.244879
22.4697265625, -0.26403
22.499755859375, -0.236617
22.52978515625, -0.216715
22.559814453125, -0.252389
22.58984375, -0.233238
22.619873046875, -0.258398
22.649658203125, -0.246756
22.6796875, -0.219343
22.709716796875, -0.237744
22.73974609375, -0.218592
22.769775390625, -0.241499
22.7998046875, -0.246381
22.829833984375, -0.221221
22.85986328125, -0.23887
22.889892578125, -0.230233
22.919677734375, -0.2062
22.94970703125, -0.231736
22.979736328125, -0.221972
23.009765625, -0.213335
23.039794921875, -0.246381
23.06982421875, -0.226854
23.099853515625, -0.211457
23.1298828125, -0.228356
23.15966796875, -0.217466
23.189697265625, -0.215213
23.2197265625, -0.240748
23.249755859375, -0.236242
23.27978515625, -0.22385
23.309814453125, -0.228356
23.33984375, -0.221972
23.369873046875, -0.229858
23.39990234375, -0.229858
23.4296875, -0.202069
23.459716796875, -0.225352
23.48974609375, -0.250887
23.519775390625, -0.228356
23.5498046875, -0.244879
23.579833984375, -0.235866
23.60986328125, -0.216715
23.639892578125, -0.253516
23.669677734375, -0.241875
23.69970703125, -0.222723
23.729736328125, -0.226103
23.759765625, -0.222723
23.789794921875, -0.23136
23.81982421875, -0.21709
23.849853515625, -0.228356
23.8798828125, -0.244879
23.909912109375, -0.22798
23.939697265625, -0.233613
23.9697265625, -0.21709
23.999755859375, -0.198314
24.02978515625, -0.207702
24.059814453125, -0.215213
24.08984375, -0.255018
24.119873046875, -0.246381
24.14990234375, -0.206576
24.1796875, -0.243001
24.209716796875, -0.243752
24.23974609375, -0.21371
24.269775390625, -0.218968
24.2998046875, -0.22798
24.329833984375, -0.232487
24.35986328125, -0.215964
24.389892578125, -0.231736
24.419677734375, -0.236993
24.44970703125, -0.191179
24.479736328125, -0.201318
24.509765625, -0.226854
24.539794921875, -0.215213
24.56982421875, -0.228731
24.599853515625, -0.249385
24.6298828125, -0.230984
24.659912109375, -0.211082
24.689697265625, -0.208078
24.7197265625, -0.211457
24.749755859375, -0.228356
24.77978515625, -0.217841
24.809814453125, -0.198314
24.83984375, -0.18855
24.869873046875, -0.198314
24.89990234375, -0.223474
24.9296875, -0.203571
24.959716796875, -0.188175
24.98974609375, -0.194183
25.019775390625, -0.211833
25.0498046875, -0.236993
25.079833984375, -0.221221
25.10986328125, -0.196812
25.139892578125, -0.205449
25.169921875, -0.23474
25.19970703125, -0.224601
25.229736328125, -0.211457
25.259765625, -0.205073
25.289794921875, -0.181416
25.31982421875, -0.20958
25.349853515625, -0.222347
25.3798828125, -0.235491
25.409912109375, -0.238495
25.439697265625, -0.2062
25.4697265625, -0.224601
25.499755859375, -0.222723
25.52978515625, -0.204698
25.559814453125, -0.205073
25.58984375, -0.224601
25.619873046875, -0.236993
25.64990234375, -0.205824
25.679931640625, -0.197563
25.709716796875, -0.216715
25.73974609375, -0.221596
25.769775390625, -0.212959
25.7998046875, -0.195685
25.829833984375, -0.171276
25.85986328125, -0.193432
25.889892578125, -0.216715
25.919921875, -0.185171
25.94970703125, -0.205073
25.979736328125, -0.22047
26.009765625, -0.181416
26.039794921875, -0.192306
26.06982421875, -0.184795
26.099853515625, -0.19869
26.1298828125, -0.217841
26.159912109375, -0.174656
26.189697265625, -0.205824
26.2197265625, -0.218968
26.249755859375, -0.201318
26.27978515625, -0.211833
26.309814453125, -0.19869
26.33984375, -0.213335
26.369873046875, -0.188926
26.39990234375, -0.169399
26.429931640625, -0.216715
26.459716796875, -0.226854
26.48974609375, -0.221221
26.519775390625, -0.224225
26.5498046875, -0.211457
26.579833984375, -0.199065
26.60986328125, -0.208829
26.639892578125, -0.209204
26.669921875, -0.206951
26.69970703125, -0.209955
26.729736328125, -0.209204
26.759765625, -0.229858
26.789794921875, -0.224601
26.81982421875, -0.197563
26.849853515625, -0.194559
26.8798828125, -0.195685
26.909912109375, -0.201318
26.93994140625, -0.208829
26.9697265625, -0.182542
26.999755859375, -0.205073
27.02978515625, -0.242626
27.059814453125, -0.219719
27.08984375, -0.212959
27.119873046875, -0.199065
27.14990234375, -0.200192
27.179931640625, -0.217841
27.209716796875, -0.209204
27.23974609375, -0.221221
27.269775390625, -0.236617
27.2998046875, -0.208453
27.329833984375, -0.192306
27.35986328125, -0.19531
27.389892578125, -0.19869
27.419921875, -0.210706
27.44970703125, -0.191555
27.479736328125, -0.204698
27.509765625, -0.201694
27.539794921875, -0.172027
27.56982421875, -0.179913
27.599853515625, -0.181791
27.6298828125, -0.197939
27.659912109375, -0.197187
27.68994140625, -0.203571
27.7197265625, -0.223474
27.749755859375, -0.203947
27.77978515625, -0.198314
27.809814453125, -0.211082
27.83984375, -0.202445
27.869873046875, -0.192681
27.89990234375, -0.206576
27.929931640625, -0.221972
27.959716796875, -0.198314
27.98974609375, -0.208829
28.019775390625, -0.197187
28.0498046875, -0.160011
28.079833984375, -0.201694
28.10986328125, -0.225352
28.139892578125, -0.211457
28.169921875, -0.210706
28.199951171875, -0.230233
28.229736328125, -0.196061
28.259765625, -0.193432
28.289794921875, -0.229482
28.31982421875, -0.207327
28.349853515625, -0.21709
28.3798828125, -0.205073
28.409912109375, -0.191555
28.43994140625, -0.214462
28.4697265625, -0.190053
28.499755859375, -0.187424
28.52978515625, -0.223099
28.559814453125, -0.205449
28.58984375, -0.208829
28.619873046875, -0.19531
28.64990234375, -0.189677
28.679931640625, -0.214462
28.7099609375, -0.167521
28.73974609375, -0.194559
28.769775390625, -0.204322
28.7998046875, -0.208829
28.829833984375, -0.237368
28.85986328125, -0.189302
28.889892578125, -0.188175
28.919921875, -0.212959
28.949951171875, -0.235866
28.979736328125, -0.209955
29.009765625, -0.214462
29.039794921875, -0.223099
29.06982421875, -0.17353
29.099853515625, -0.182167
29.1298828125, -0.187424
29.159912109375, -0.212959
29.18994140625, -0.232487
29.2197265625, -0.214837
29.249755859375, -0.205449
29.27978515625, -0.209204
29.309814453125, -0.218592
29.33984375, -0.213335
29.369873046875, -0.215213
29.39990234375, -0.202069
29.429931640625, -0.189677
29.4599609375, -0.182918
29.48974609375, -0.197563
29.519775390625, -0.218968
29.5498046875, -0.219343
29.579833984375, -0.211833
29.60986328125, -0.193432
29.639892578125, -0.215588
29.669921875, -0.226854
29.699951171875, -0.202069
29.729736328125, -0.219343
29.759765625, -0.213335
29.789794921875, -0.191555
29.81982421875, -0.210331
29.849853515625, -0.189302
29.8798828125, -0.204322
29.909912109375, -0.237368
29.93994140625, -0.194183
29.969970703125, -0.205073
29.999755859375, -0.216715
30.02978515625, -0.18855
30.059814453125, -0.205824
30.08984375, -0.226854
30.119873046875, -0.217841
30.14990234375, -0.18855
30.179931640625, -0.203196
30.2099609375, -0.227605
30.23974609375, -0.218968
30.269775390625, -0.221972
30.2998046875, -0.227605
30.329833984375, -0.23474
30.35986328125, -0.202069
30.389892578125, -0.201694
30.419921875, -0.23887
30.449951171875, -0.217466
30.479736328125, -0.224601
30.509765625, -0.22047
30.539794921875, -0.201694
30.56982421875, -0.219343
30.599853515625, -0.225727
30.6298828125, -0.221596
30.659912109375, -0.203947
30.68994140625, -0.22385
30.719970703125, -0.217841
30.749755859375, -0.179538
30.77978515625, -0.227605
30.809814453125, -0.233989
30.83984375, -0.183669
30.869873046875, -0.21371
30.89990234375, -0.235491
30.929931640625, -0.219719
30.9599609375, -0.20958
30.98974609375, -0.210331
31.019775390625, -0.228731
31.0498046875, -0.224976
31.079833984375, -0.218592
31.10986328125, -0.200192
31.139892578125, -0.198314
31.169921875, -0.235115
31.199951171875, -0.22798
31.22998046875, -0.214462
31.259765625, -0.225352
31.289794921875, -0.203196
31.31982421875, -0.204698
31.349853515625, -0.222347
31.3798828125, -0.218968
31.409912109375, -0.23887
31.43994140625, -0.205449
31.469970703125, -0.215588
31.499755859375, -0.250512
31.52978515625, -0.224225
31.559814453125, -0.23474
31.58984375, -0.217466
31.619873046875, -0.233613
31.64990234375, -0.255018
31.679931640625, -0.218217
31.7099609375, -0.216715
31.739990234375, -0.227605
31.769775390625, -0.193057
31.7998046875, -0.192681
31.829833984375, -0.240748
31.85986328125, -0.232111
31.889892578125, -0.240373
31.919921875, -0.23887
31.949951171875, -0.225727
31.97998046875, -0.247507
32.009765625, -0.258398
32.039794921875, -0.25314
32.06982421875, -0.221596
32.099853515625, -0.230233
32.1298828125, -0.22385
